GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,AbstractPSDocumentGraphics2D.__CLR4_5_2c5xc5xm68iyhvw.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,PSGraphics2D.__CLR4_5_2c9zc9zm68iyhxt.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,PSDocumentGraphics2D,403,0,20,0,48,0,18,0,8,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,EPSDocumentGraphics2D.__CLR4_5_2c7xc7xm68iyhw5.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,PSGraphics2D.__CLR4_5_2c9zc9zm68iyhxt,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,PSTilingPattern,1418,1041,380,62,109,121,232,15,14,12
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,PSTilingPattern.__CLR4_5_2ck7ck7m68iyhyi.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,AbstractPSDocumentGraphics2D.__CLR4_5_2c5xc5xm68iyhvw,140,0,2,0,1,0,6,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,PSDocumentGraphics2D.__CLR4_5_2c8qc8qm68iyhwc,140,0,2,0,1,0,6,0,5,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.java2d.ps,PSDocumentGraphics2D.__CLR4_5_2c8qc8qm68iyhwc.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.util.i18n,LocaleGroup.__CLR4_5_2frjfrjm68iyieb.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.util.i18n,LocaleGroup.__CLR4_5_2frjfrjm68iyieb,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.util.i18n,LocaleGroup,12,23,0,0,3,5,1,3,1,3
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.util.i18n,LocalizableSupport,323,179,68,18,34,23,49,5,7,4
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.util.i18n,LocalizableSupport.__CLR4_5_2frnfrnm68iyiel,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.util.i18n,LocalizableSupport.__CLR4_5_2frnfrnm68iyiel.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOImageWriter.IIOMultiImageWriter,312,0,52,0,32,0,29,0,3,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOPNGImageWriter.__CLR4_5_2awsawsm68iyhog.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOPNGImageWriter,0,15,0,0,0,3,0,2,0,2
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOJPEGImageWriter.__CLR4_5_2auwauwm68iyhod,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOJPEGImageWriter.__CLR4_5_2auwauwm68iyhod.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOJPEGImageWriter,164,357,47,22,14,52,34,6,0,5
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOTIFFImageWriter.__CLR4_5_2awuawum68iyhp1.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOTIFFImageWriter.__CLR4_5_2awuawum68iyhp1,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOImageWriter.__CLR4_5_2aq9aq9m68iyho1,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOPNGImageWriter.__CLR4_5_2awsawsm68iyhog,105,35,1,1,0,1,5,1,4,1
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOImageWriter,223,768,84,64,20,101,71,20,3,14
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOImageWriter.__CLR4_5_2aq9aq9m68iyho1.new InvocationHandler() {...},39,0,2,0,1,0,3,0,2,0
org.apache.xmlgraphics:xmlgraphics-commons,org.apache.xmlgraphics.image.writer.imageio,ImageIOTIFFImageWriter,332,466,82,22,29,70,53,10,2,9
